#{"t_start": 1655027203.6416228, "env_id": "gym_spaceship/Spaceship-v0"}
r,l,t
40,144,2360.210998
94,288,2360.341084
82,216,2360.435498
47,109,2360.490604
-10,74,2360.523499
184,542,2360.745998
20,108,2360.794501
62,216,2360.885998
62,180,2362.546499
48,144,2362.607503
54,216,2362.701499
1,75,2362.732499
-3,73,2362.765499
108,288,2362.890033
40,144,2362.954499
18,108,2363.001499
34,108,2363.050498
15,75,2363.083499
80,252,2363.18685
106,252,2363.289552
42,108,2363.333998
38,108,2363.378499
52,146,2365.062499
5,75,2365.093972
8,72,2365.120999
26,108,2365.167577
34,108,2365.215501
95,289,2365.340499
26,108,2365.388
34,108,2365.431999
42,146,2365.493121
-19,71,2365.522498
43,145,2365.581999
80,180,2365.662498
80,184,2365.732999
18,144,2365.793998
23,145,2365.8575
90,360,2367.557999
62,216,2367.654498
14,108,2367.696999
-3,71,2367.724999
30,108,2367.771498
-3,71,2367.803998
10,108,2367.850498
30,216,2367.947499
-35,71,2367.977
38,184,2368.060039
78,180,2368.136647
-11,75,2368.165998
26,112,2368.2135
16,144,2368.294998
-2,72,2368.327499
52,146,2369.972999
110,216,2370.061999
46,108,2370.110499
38,108,2370.159003
82,252,2370.265002
42,110,2370.312001
0,72,2370.344999
2,112,2370.393498
76,216,2370.485002
-2,108,2370.532704
49,145,2370.594002
44,184,2370.668998
40,108,2370.718499
24,144,2370.777998
10,108,2372.357502
-14,72,2372.387003
37,111,2372.4325
44,216,2372.518999
-2,72,2372.549134
26,220,2372.638062
119,219,2372.729498
34,108,2372.773998
44,112,2372.822499
54,144,2372.888501
38,144,2372.9495
44,144,2373.013998
135,433,2374.772998
-13,71,2374.803501
16,72,2374.836498
-13,73,2374.866998
8,72,2374.893998
78,220,2374.987
38,180,2375.066999
21,109,2375.1145
-14,108,2375.157504
38,110,2375.204002
-12,72,2375.236001
70,288,2375.354999
75,217,2375.450564
-7,71,2375.48
73,181,2375.556681
-11,75,2375.587999
-11,71,2375.617499
38,108,2377.231002
62,180,2377.307597
78,324,2377.450001
42,112,2377.500999
52,216,2377.593
124,324,2377.726499
9,71,2377.755
-29,71,2377.784007
78,254,2377.887503
13,75,2377.917
146,504,2379.726
86,218,2379.812999
50,216,2379.8975
44,288,2380.013999
36,110,2380.059998
18,144,2380.116498
-1,71,2380.1445
36,108,2380.190499
56,216,2380.284998
32,108,2380.345
22,144,2380.422002
6,112,2380.4675
152,326,2382.118
33,217,2382.212001
-10,216,2382.309
38,180,2382.398998
82,180,2382.474998
58,216,2382.562499
12,72,2382.595
53,147,2382.654998
7,71,2382.684
24,148,2382.748499
44,108,2382.793498
18,108,2382.8375
40,180,2382.915999
-5,111,2384.536999
-9,71,2384.565499
79,219,2384.662
110,292,2384.789999
44,180,2384.8665
-21,71,2384.895499
46,180,2384.973001
7,73,2385.0035
-1,71,2385.036068
60,144,2385.100164
8,144,2385.165499
86,144,2385.232
41,111,2385.282499
64,216,2385.381499
46,144,2387.0015
46,110,2387.051001
100,288,2387.178499
78,182,2387.259533
38,216,2387.358003
4,110,2387.402
41,147,2387.470004
28,108,2387.519499
21,145,2387.576043
42,144,2387.639498
27,147,2387.697999
112,396,2389.477499
-9,71,2389.51
134,468,2389.710499
-7,71,2389.7385
15,75,2389.770001
106,288,2389.891999
14,148,2389.956001
51,181,2390.036136
4,108,2390.0795
9,109,2390.121003
68,252,2390.220499
52,146,2390.284
-4,112,2391.896709
22,184,2391.973999
40,108,2392.015
5,111,2392.063001
66,144,2392.120998
14,108,2392.169499
36,112,2392.2195
-4,74,2392.250998
46,146,2392.313502
11,71,2392.344154
64,180,2392.424
198,578,2392.6845
1,73,2392.715499
36,108,2392.7565
0,108,2394.356999
100,292,2394.485999
24,112,2394.532498
68,252,2394.639002
76,180,2394.713502
46,108,2394.7575
30,180,2394.8305
34,216,2394.918
23,109,2394.960999
9,73,2394.992
20,144,2395.054499
52,180,2395.1295
44,112,2395.177002
38,108,2396.794001
136,360,2396.946692
110,216,2397.036003
52,148,2397.096
32,144,2397.154265
38,144,2397.214499
48,216,2397.304999
40,108,2397.352
68,324,2397.486499
32,144,2397.548002
44,146,2397.606503
68,216,2399.265998
11,71,2399.298999
158,504,2399.503605
58,144,2399.561
158,504,2399.769501
-9,71,2399.7975
1,71,2399.824999
34,144,2399.882412
38,144,2399.940999
-8,72,2399.971999
-31,71,2400.000001
21,145,2401.588
-32,108,2401.636002
72,288,2401.750501
27,145,2401.8165
138,396,2401.9905
44,110,2402.039002
29,183,2402.116999
142,324,2402.249999
1,71,2402.280499
58,180,2402.360999
9,73,2402.394999
-5,75,2404.000998
11,73,2404.029501
10,108,2404.077999
38,146,2404.1345
29,111,2404.1815
9,73,2404.213
76,290,2404.332002
30,108,2404.373498
20,146,2404.434074
94,252,2404.595503
94,252,2404.699003
38,108,2404.746499
46,108,2404.796
46,108,2404.843
66,216,2406.695501
38,108,2406.744999
46,216,2406.834501
18,144,2406.898998
-10,72,2406.932499
29,111,2406.979498
50,216,2407.074498
68,220,2407.170499
14,108,2407.216499
12,180,2407.291498
40,144,2407.356498
110,396,2407.533499
37,183,2409.185503
-7,73,2409.219001
46,144,2409.283035
82,220,2409.373556
34,108,2409.415499
64,180,2409.494498
58,144,2409.557499
6,108,2409.599499
82,216,2409.692999
20,108,2409.740122
45,181,2409.822499
-5,145,2409.880533
84,288,2410.002059
-3,71,2411.613501
32,146,2411.677999
30,108,2411.727499
4,108,2411.775498
-6,72,2411.810321
-24,108,2411.855498
36,144,2411.915999
50,216,2412.006499
5,71,2412.038998
-1,71,2412.070498
-1,71,2412.1025
61,181,2412.182498
80,288,2412.310998
26,110,2412.357
124,292,2412.478
40,220,2414.13755
80,324,2414.28
14,108,2414.3265
96,252,2414.438502
92,360,2414.591998
72,216,2414.691501
94,252,2414.791999
92,216,2414.881499
27,147,2416.503
14,108,2416.551502
87,217,2416.642498
9,71,2416.6705
118,362,2416.829998
20,108,2416.874
-3,71,2416.919005
58,180,2417.000498
46,110,2417.049
42,144,2417.112
50,112,2417.157504
-1,71,2417.185501
36,108,2417.231499
80,288,2417.345501
-11,71,2417.375498
36,108,2419.020998
153,363,2419.1675
94,216,2419.262998
50,144,2419.324
12,146,2419.3865
40,108,2419.435502
26,216,2419.530998
93,253,2419.637501
2,108,2419.684
38,144,2419.745499
-19,71,2419.778001
-9,71,2419.809499
62,288,2421.507499
46,216,2421.600001
126,252,2421.706003
46,144,2421.764499
42,252,2421.873498
60,180,2421.954998
40,108,2422.000506
34,108,2422.047498
38,108,2422.092499
37,145,2422.154499
-13,71,2422.187
82,252,2422.295498
46,108,2423.875999
41,181,2423.952498
48,144,2424.014499
76,218,2424.112003
0,144,2424.178999
148,540,2424.471501
-17,71,2424.506071
26,108,2424.560498
110,396,2424.743502
-5,71,2424.773501
41,111,2426.512005
-2,72,2426.548501
56,180,2426.625003
46,180,2426.6985
134,288,2426.830999
91,253,2426.943999
-13,71,2426.976
70,252,2427.084499
14,108,2427.13
42,108,2427.177
50,110,2427.228773
76,252,2427.337999
5,75,2427.367502
44,108,2429.093999
12,74,2429.129499
21,75,2429.163501
16,144,2429.226
88,326,2429.37
20,108,2429.454
26,146,2429.516686
40,144,2429.582999
-5,71,2429.615998
1,109,2429.665
64,148,2429.729999
36,148,2429.794498
48,180,2429.878999
3,71,2429.908493
88,328,2431.7505
85,325,2431.900071
-2,74,2431.935499
8,108,2431.984999
128,288,2432.110499
40,144,2432.172498
62,252,2432.281499
58,182,2432.366001
-12,108,2432.415499
88,324,2432.564999
-15,71,2432.597498
33,109,2432.645999
24,144,2434.387999
79,289,2434.511503
7,73,2434.542999
160,288,2434.672999
-5,71,2434.704003
85,253,2434.8175
56,144,2434.882498
1,71,2434.916499
52,180,2434.998499
68,180,2435.0775
4,74,2435.1085
1,71,2435.14
44,216,2435.238499
154,360,2437.024958
-11,71,2437.0575
94,288,2437.177998
-2,144,2437.24
-1,71,2437.266998
22,108,2437.311998
50,146,2437.376564
52,180,2437.457999
6,108,2437.503999
46,146,2437.568499
221,651,2439.390998
4,72,2439.422501
109,361,2439.578499
-9,71,2439.614998
-24,72,2439.647998
132,432,2439.841998
68,148,2439.904998
76,360,2440.057998
45,145,2440.119499
38,148,2440.176499
50,108,2441.766499
22,108,2441.813498
80,252,2441.928999
40,108,2441.9755
8,144,2442.039998
-13,71,2442.0685
36,108,2442.117999
12,74,2442.1515
0,144,2442.219499
-4,108,2442.268002
41,181,2442.348999
52,144,2442.4095
31,145,2442.473499
29,109,2442.520999
25,145,2442.587999
24,108,2442.636498
2,72,2444.181998
46,148,2444.2465
53,145,2444.310001
150,540,2444.536
33,183,2444.6205
24,112,2444.665498
23,145,2444.724499
6,108,2444.77
4,108,2444.817999
10,108,2444.867501
62,180,2444.948499
160,468,2446.724499
-16,108,2446.770499
28,180,2446.845
146,360,2446.996
46,180,2447.066502
1,71,2447.1
51,145,2447.162498
-15,75,2447.192501
24,108,2447.238999
32,144,2447.298998
200,432,2449.081569
26,144,2449.141001
37,219,2449.234999
86,218,2449.321999
38,252,2449.426499
11,109,2449.472999
36,148,2449.537501
30,180,2449.611499
78,144,2449.673002
30,108,2449.719998
38,108,2449.766501
-12,108,2449.809499
104,432,2451.552501
5,145,2451.618999
100,288,2451.7525
44,146,2451.820999
50,184,2451.901
34,108,2451.949132
42,180,2452.029499
64,220,2452.143001
64,180,2452.213
96,252,2452.317499
58,180,2452.386
24,108,2453.957499
-8,72,2453.986499
-23,71,2454.033
36,112,2454.098
36,108,2454.141
46,180,2454.217499
36,108,2454.261499
55,145,2454.317999
-7,71,2454.348001
54,180,2454.426999
90,252,2454.540999
160,504,2454.7595
5,71,2454.794499
42,144,2456.4245
14,144,2456.485
88,360,2456.646001
-14,112,2456.691498
80,360,2456.845559
-20,74,2456.877501
36,146,2456.93954
34,144,2456.996
20,252,2457.102499
14,108,2457.153256
67,219,2457.242
34,108,2458.843532
2,144,2458.900328
36,252,2459.007393
194,360,2459.156999
37,145,2459.2175
88,288,2459.338503
8,108,2459.385498
102,398,2459.549501
24,144,2459.611001
34,108,2459.656999
72,252,2461.375
62,144,2461.440499
14,148,2461.502999
62,180,2461.582999
52,146,2461.646998
30,108,2461.699503
-13,71,2461.728499
40,180,2461.8085
-19,109,2461.857034
1,71,2461.886499
28,144,2461.945498
42,144,2462.01
169,435,2463.773002
-2,108,2463.821002
-5,71,2463.852
30,108,2463.900501
-4,72,2463.934
31,183,2464.014502
26,144,2464.077
-11,71,2464.107501
185,471,2464.315499
-33,71,2464.348999
35,111,2464.397
54,146,2464.465499
60,144,2464.529498
30,108,2464.574999
58,216,2464.681998
38,108,2466.289499
54,180,2466.384
12,108,2466.434
36,184,2466.51
64,216,2466.600555
30,108,2466.646501
44,180,2466.724
76,216,2466.821
34,144,2466.877999
2,72,2466.907499
0,72,2466.938501
74,216,2467.031975
112,432,2468.816003
32,108,2468.864
56,144,2468.930499
13,109,2468.975499
55,183,2469.052501
25,109,2469.097499
43,183,2469.170499
-12,108,2469.213499
46,108,2469.258499
-2,72,2469.289502
52,144,2469.348
28,112,2469.395998
164,360,2469.5495
-29,71,2469.585001
-14,112,2471.20693
30,108,2471.253502
42,146,2471.316499
9,71,2471.348999
-45,71,2471.377498
136,362,2471.527999
28,108,2471.575
8,74,2471.607
18,108,2471.650502
58,180,2471.7325
42,148,2471.798999
-9,71,2471.825999
92,216,2471.912
134,362,2473.6355
12,108,2473.6785
-3,71,2473.706998
-14,108,2473.755999
120,468,2473.950628
8,74,2473.983498
34,108,2474.029499
7,109,2474.078
-6,180,2474.156
53,145,2474.217499
-5,73,2474.247388
14,180,2474.322999
26,292,2474.456998
18,146,2476.08
74,216,2476.1725
60,148,2476.238501
26,144,2476.301499
104,468,2476.501
141,399,2476.67
36,144,2476.728
2,72,2476.758999
50,216,2476.889499
20,216,2478.622499
46,144,2478.682003
42,144,2478.7405
126,400,2478.929998
-5,73,2478.961499
52,144,2479.020002
57,217,2479.112999
8,108,2479.160999
24,180,2479.23268
92,216,2479.322001
36,180,2479.3995
-14,112,2479.444001
108,398,2481.2065
128,432,2481.388
18,144,2481.45
38,108,2481.4975
7,75,2481.5265
4,144,2481.581002
34,180,2481.657554
-6,108,2481.703498
-12,108,2481.746498
58,180,2481.8255
61,183,2481.908
68,180,2483.567999
36,108,2483.609998
221,579,2483.856501
93,255,2483.964
58,144,2484.026998
-5,71,2484.057499
92,216,2484.145
10,108,2484.1925
61,217,2484.285501
-15,71,2484.314498
23,111,2484.359998
-7,71,2484.38757
-15,71,2486.009998
10,108,2486.052734
102,324,2486.196999
72,288,2486.324998
82,432,2486.509
52,180,2486.589998
174,540,2486.826559
104,326,2488.5415
86,252,2488.648003
74,252,2488.761
33,147,2488.828
1,71,2488.858498
-13,71,2488.891999
78,216,2488.994499
-3,71,2489.024999
44,108,2489.066998
48,108,2489.113998
80,252,2489.236002
46,144,2489.296999
46,146,2489.360002
-21,71,2491.021499
116,396,2491.186499
101,255,2491.293499
42,108,2491.339002
38,216,2491.433501
152,432,2491.613999
62,216,2491.706498
32,108,2491.755498
22,108,2491.796999
84,252,2493.440001
-7,75,2493.469952
54,180,2493.5445
-13,71,2493.573
2,72,2493.602462
-24,74,2493.636002
100,324,2493.772502
54,216,2493.864498
64,180,2493.945498
39,145,2494.008001
-21,71,2494.038998
46,108,2494.084001
-2,144,2494.146498
156,432,2495.919498
-7,71,2495.949999
73,217,2496.044999
31,111,2496.091998
62,216,2496.1865
36,108,2496.2305
42,144,2496.287001
-19,71,2496.317999
72,220,2496.413498
-9,71,2496.441499
126,326,2496.586498
32,144,2496.649999
38,108,2496.697999
-1,75,2496.730498
40,110,2498.360498
124,396,2498.522501
38,144,2498.589038
34,144,2498.645503
-7,73,2498.673503
18,180,2498.749998
38,144,2498.814
51,181,2498.893998
22,144,2498.959999
-17,71,2498.991998
8,112,2499.043765
38,144,2499.107999
72,288,2500.778501
110,324,2500.903
17,147,2500.9635
-25,71,2500.994999
54,112,2501.040999
12,72,2501.071
60,216,2501.157498
-6,72,2501.188003
38,182,2501.269502
16,112,2501.347603
78,144,2501.412498
78,360,2501.560001
194,612,2503.432999
64,144,2503.499498
32,108,2503.546999
-22,108,2503.592999
60,290,2503.716999
18,108,2503.764999
52,180,2503.837555
16,108,2503.8815
50,144,2503.941503
38,108,2503.992501
68,252,2504.096999
-23,71,2505.645003
68,254,2505.750035
-53,109,2505.793501
32,180,2505.866499
-2,112,2505.914998
52,144,2505.9745
30,108,2506.01865
-7,71,2506.051499
-58,108,2506.094999
32,144,2506.153503
3,73,2506.185502
128,432,2506.383499
41,183,2506.460498
-5,71,2506.491998
19,109,2508.138498
56,216,2508.229999
66,180,2508.312498
46,180,2508.391999
-13,75,2508.424499
34,144,2508.482501
64,146,2508.547431
76,216,2508.641001
80,396,2508.8015
34,108,2508.843
42,146,2508.905503
17,219,2510.577498
-4,108,2510.620499
11,73,2510.652998
-14,74,2510.686999
-10,110,2510.7325
8,72,2510.765999
-21,75,2510.800999
60,288,2510.922501
50,180,2510.9995
11,145,2511.062999
23,181,2511.1415
-21,71,2511.172046
3,71,2511.204801
52,144,2511.262001
-1,71,2511.291498
28,180,2511.363998
30,180,2513.060498
60,216,2513.154999
28,108,2513.2005
39,145,2513.262998
-27,71,2513.291499
54,144,2513.348712
5,71,2513.379498
-11,71,2513.408
48,144,2513.464002
14,112,2513.52549
72,254,2513.643998
10,108,2513.688999
-20,144,2513.754499
30,180,2513.8335
-6,108,2513.881499
7,147,2513.938
60,252,2515.591498
19,181,2515.667999
50,144,2515.728999
42,108,2515.779003
-4,74,2515.8095
-12,74,2515.838499
44,144,2515.905499
32,216,2515.992
56,144,2516.054
46,108,2516.099
80,252,2516.205002
-9,71,2516.231502
96,290,2517.964
40,108,2518.011498
-9,71,2518.042498
42,108,2518.0905
58,216,2518.177999
120,360,2518.337
44,144,2518.397498
32,108,2518.443999
52,144,2518.508999
20,72,2518.537498
46,182,2518.613999
68,216,2518.703002
-17,71,2518.730998
78,324,2520.401003
26,108,2520.445004
103,255,2520.549498
-9,75,2520.581663
78,252,2520.684002
42,108,2520.726
-11,71,2520.757006
104,432,2520.933999
40,144,2520.9955
8,148,2521.061
30,252,2521.165999
46,180,2522.840998
50,108,2522.886
48,148,2522.946499
38,144,2523.008999
184,540,2523.246999
51,183,2523.325498
12,180,2523.405501
41,111,2523.452571
3,75,2523.483499
69,217,2523.579502
24,216,2523.666001
10,108,2525.308003
188,470,2525.501002
66,216,2525.590998
74,218,2525.707999
38,144,2525.766999
37,147,2525.831618
58,182,2525.912
32,218,2526.005003
25,147,2526.063501
-3,147,2526.123
-7,71,2526.152002
52,144,2527.737
108,324,2527.884983
42,182,2527.961499
98,288,2528.092499
48,144,2528.156999
22,108,2528.203499
15,145,2528.289
-24,144,2528.351001
30,108,2528.393501
36,108,2528.440003
67,217,2528.530033
18,108,2528.576998
122,324,2530.251999
96,288,2530.374
-15,71,2530.401503
49,145,2530.4625
40,216,2530.546
32,108,2530.591001
30,148,2530.653498
16,144,2530.713003
-10,72,2530.742999
2,72,2530.771001
-11,71,2530.8005
-5,71,2530.831498
-9,71,2530.864499
10,112,2530.9125
1,71,2530.942999
64,252,2532.685498
2,146,2532.745499
58,148,2532.805007
1,75,2532.8375
6,110,2532.883002
42,108,2532.924501
28,108,2532.969499
44,108,2533.019499
76,216,2533.105503
126,324,2533.242998
-7,71,2533.272499
146,468,2533.465501
38,108,2535.060999
-21,71,2535.093498
-9,71,2535.1215
38,112,2535.170498
36,108,2535.216999
26,108,2535.261998
64,216,2535.349001
32,180,2535.426042
32,108,2535.472499
62,216,2535.564998
54,144,2535.628569
-21,71,2535.661499
-2,72,2535.692553
46,144,2535.7565
2,108,2535.8065
27,111,2535.859498
56,216,2537.539999
72,216,2537.628502
7,71,2537.655003
86,288,2537.7865
40,108,2537.834499
92,288,2537.9615
10,110,2538.007002
15,111,2538.0505
50,144,2538.107999
138,396,2538.272499
40,110,2538.319501
58,324,2540.030266
60,218,2540.125591
29,181,2540.2055
48,144,2540.273
34,144,2540.340499
50,180,2540.420001
36,144,2540.481503
87,219,2540.570503
60,252,2540.678998
-19,71,2540.708
124,396,2542.422998
26,108,2542.465776
-1,71,2542.499001
40,144,2542.559501
-5,71,2542.589998
76,324,2542.727999
16,112,2542.774
26,108,2542.82
94,216,2542.904
32,144,2542.959
64,252,2543.0675
74,180,2543.136003
-8,72,2543.164001
40,144,2543.223
-9,109,2544.850501
80,252,2544.959498
-7,71,2544.988608
66,288,2545.108999
-3,75,2545.137999
56,216,2545.234778
32,108,2545.281062
6,74,2545.313001
30,110,2545.359999
104,362,2545.515001
16,108,2545.565501
-23,71,2545.596998
-15,71,2545.624001
46,144,2545.684499
38,108,2547.304
22,108,2547.348
86,398,2547.516502
30,144,2547.578501
32,108,2547.624001
35,181,2547.699998
0,108,2547.750001
60,328,2547.887501
22,108,2547.934999
136,360,2548.092501
44,180,2549.737001
48,144,2549.804499
-17,71,2549.834998
4,74,2549.878998
36,180,2549.970999
42,144,2550.035998
46,180,2550.116
27,109,2550.1635
42,108,2550.212644
40,108,2550.259003
-1,73,2550.2905
20,112,2550.341503
16,144,2550.404999
44,216,2550.496501
66,324,2552.227501
4,144,2552.290999
14,108,2552.339499
38,180,2552.423
69,255,2552.535563
22,144,2552.5925
76,288,2552.7085
22,108,2552.751503
36,180,2552.829
26,108,2552.874999
52,112,2552.919505
-16,72,2552.947003
25,219,2553.034536
13,75,2553.065999
14,108,2554.725
39,111,2554.7775
10,74,2554.808577
36,180,2554.885498
1,71,2554.9155
28,108,2554.965479
35,147,2555.032
44,216,2555.124501
5,109,2555.175001
44,108,2555.2255
170,468,2555.444999
1,73,2555.477499
84,252,2555.59
74,326,2557.297998
48,144,2557.357999
24,108,2557.400998
22,108,2557.448
18,144,2557.507
119,399,2557.669999
6,74,2557.704998
-4,74,2557.738999
132,396,2557.903999
22,180,2557.975498
116,288,2559.687068
14,148,2559.750999
4,144,2559.816998
24,108,2559.861998
75,325,2560.006
-1,71,2560.039
98,324,2560.182498
46,144,2560.243498
-21,71,2560.275
30,108,2560.323
100,360,2560.485304
54,180,2562.116999
3,75,2562.1625
-3,71,2562.198001
66,220,2562.288501
82,252,2562.391998
44,146,2562.457499
32,144,2562.512002
4,184,2562.605
-3,75,2562.6395
182,470,2562.84
37,147,2562.902
123,399,2564.652
-9,71,2564.683998
6,180,2564.764998
22,108,2564.810498
63,147,2564.876
100,216,2564.967648
34,144,2565.028003
0,144,2565.090001
70,216,2565.187501
40,108,2565.250498
29,109,2565.2965
114,360,2565.452999
86,256,2567.113483
56,144,2567.174498
40,216,2567.265999
230,612,2567.530499
-23,111,2567.573538
30,180,2567.646722
62,216,2567.742
64,216,2567.832498
8,110,2567.879499
5,71,2569.491
54,112,2569.542499
-5,73,2569.579999
88,216,2569.678998
10,74,2569.714499
-3,109,2569.765998
10,144,2569.823498
60,254,2569.932
64,184,2570.008498
62,324,2570.149
28,144,2570.209999
46,144,2570.272502
96,324,2571.971998
50,144,2572.04098
26,218,2572.1375
182,432,2572.320999
36,144,2572.383499
26,108,2572.431499
39,111,2572.476499
34,216,2572.564999
55,183,2572.643998
1,109,2572.693999
124,576,2574.550999
36,108,2574.595999
30,144,2574.661
-9,71,2574.690998
46,324,2574.828538
96,216,2574.916001
98,324,2575.051499
18,144,2575.111502
28,108,2575.15764
34,108,2575.202499
64,180,2575.282
