#{"t_start": 1654704754.9331267, "env_id": "gym_spaceship/Spaceship-v0"}
r,l,t
167,71,4594.270999
167,71,4594.410999
11,71,4594.514998
22,108,4594.701998
167,71,4594.817503
167,71,4594.9425
32,108,4595.117124
167,71,4595.263002
16,108,4595.460498
167,71,4595.634502
167,71,4595.7915
167,71,4595.952498
42,108,4596.117998
3,71,4596.244499
1,71,4596.357498
7,71,4596.504501
167,71,4596.660001
1,73,4596.775498
7,71,4596.923478
11,71,4597.09
46,180,4597.450001
11,71,4597.584501
-2,72,4597.768038
11,71,4597.890501
167,71,4598.018501
9,71,4598.130499
-43,71,4598.257499
167,71,4598.385503
167,71,4598.497001
11,71,4598.597506
167,71,4598.740003
167,71,4598.943005
167,71,4599.087499
104,108,4599.272999
46,216,4599.630001
-3,73,4599.732999
24,108,4599.955501
4,74,4600.164502
-5,71,4600.305002
60,144,4600.518498
-1,71,4600.687499
58,74,4600.838999
167,71,4600.950499
167,71,4601.07
-11,73,4601.277239
38,108,4601.440999
32,108,4601.644001
1,75,4601.757001
167,71,4601.886499
64,108,4602.107001
7,71,4602.223501
13,71,4602.332499
-26,74,4602.468503
88,108,4602.617999
167,71,4602.7245
167,71,4602.859503
-3,71,4602.972
5,71,4603.097499
-3,71,4603.283001
34,144,4603.534999
38,108,4603.690999
104,108,4603.847
7,71,4603.9595
167,71,4604.080502
167,71,4604.199006
167,71,4604.332999
167,71,4604.4415
28,108,4604.651499
11,71,4604.7525
167,71,4604.861
-3,71,4604.971998
-1,75,4605.121999
66,108,4605.329025
11,71,4605.459002
68,108,4605.629503
1,71,4605.776998
167,71,4605.883
1,71,4605.998502
40,108,4606.163038
167,71,4606.26856
167,71,4606.388502
167,71,4606.491001
167,71,4606.594499
7,71,4606.72
167,71,4606.839499
167,71,4606.959
18,108,4607.117
-35,75,4607.229499
4,108,4607.443
167,71,4607.615515
11,71,4607.731498
-1,71,4607.826505
167,71,4607.928034
9,71,4608.035804
9,71,4608.173
167,71,4608.306
167,71,4608.407999
9,71,4608.511501
-12,110,4608.668001
-1,71,4608.765502
167,71,4608.869
167,71,4608.967
9,71,4609.1505
167,71,4609.266003
167,71,4609.370501
-7,75,4609.484
88,108,4609.635
167,71,4609.737535
16,112,4609.979562
7,71,4610.112003
-21,73,4610.242499
167,71,4610.349998
167,71,4610.459499
167,71,4610.572
167,71,4610.6905
5,71,4610.8045
1,75,4610.914
-3,71,4611.023999
167,71,4611.160499
9,71,4611.296002
167,71,4611.402498
104,108,4611.566999
167,71,4611.682498
21,73,4611.793499
7,71,4611.891998
167,71,4612.0215
6,74,4612.134499
167,71,4612.2895
167,71,4612.407
-3,75,4612.525
167,71,4612.634999
167,71,4612.756058
22,110,4612.936999
167,71,4613.041999
-1,71,4613.1395
11,71,4613.264498
167,71,4613.365001
167,71,4613.481
167,71,4613.658498
54,144,4613.8715
3,71,4614.098001
48,216,4614.447999
104,108,4614.729501
-2,110,4614.964001
9,71,4615.118006
-3,71,4615.262999
5,71,4615.411506
4,74,4615.583499
167,71,4615.700499
167,71,4615.795016
-4,74,4615.903501
8,144,4616.124
108,144,4616.334552
-7,71,4616.435499
-13,73,4616.5735
167,71,4616.68
167,71,4616.800002
11,71,4616.937501
7,73,4617.0375
167,71,4617.157502
-5,73,4617.276131
11,71,4617.3745
167,71,4617.488498
104,108,4617.654499
20,108,4617.855499
26,112,4618.040503
-7,71,4618.156003
58,144,4618.402003
32,108,4618.590284
167,71,4618.710498
167,71,4618.830765
53,73,4618.960181
1,71,4619.085501
-3,71,4619.211999
32,108,4619.390877
34,144,4619.623
167,71,4619.782002
-4,108,4619.949
167,71,4620.061922
-8,74,4620.197499
36,108,4620.397998
167,71,4620.540999
30,146,4620.776065
167,71,4620.904501
69,71,4621.036001
36,112,4621.197498
-49,75,4621.311998
-3,71,4621.452
167,71,4621.559498
-4,74,4621.717001
167,71,4621.836998
80,146,4622.073502
1,71,4622.206494
28,108,4622.3675
11,71,4622.5035
24,108,4622.678998
42,108,4622.837873
80,180,4623.213
13,71,4623.313498
17,75,4623.433001
-5,71,4623.5445
38,144,4623.757002
9,71,4623.861999
167,71,4623.964498
9,71,4624.069998
-1,71,4624.170963
167,71,4624.303
98,108,4624.478499
30,108,4624.688502
16,74,4624.830498
167,71,4624.9495
167,71,4625.054999
-4,112,4625.275001
11,71,4625.370969
114,252,4625.840502
8,108,4626.010999
104,108,4626.289963
167,71,4626.478
9,71,4626.6785
62,108,4626.877999
16,180,4627.187999
-19,73,4627.300499
167,71,4627.405502
18,112,4627.577499
14,108,4627.7585
7,71,4627.880999
11,71,4627.998999
167,71,4628.1085
42,146,4628.346501
102,144,4628.601999
18,72,4628.736999
7,73,4628.857999
54,144,4629.098
11,71,4629.223999
14,108,4629.404014
8,108,4629.603505
25,71,4629.748499
167,71,4629.867001
167,71,4629.988499
10,144,4630.207503
21,71,4630.333064
-1,71,4630.454079
167,71,4630.555998
40,110,4630.748999
28,108,4630.952502
-13,71,4631.062499
1,75,4631.188999
167,71,4631.314999
167,71,4631.449
24,110,4631.68
167,71,4631.809001
38,108,4631.986498
5,71,4632.088501
28,108,4632.350998
2,108,4632.512537
-8,108,4632.673499
26,112,4632.836001
-35,73,4632.952075
167,71,4633.062999
167,71,4633.171999
167,71,4633.285003
9,71,4633.395316
3,75,4633.508183
11,71,4633.616
99,109,4633.789
13,73,4633.947999
0,144,4634.194498
-10,74,4634.315501
167,71,4634.422999
167,71,4634.5395
167,71,4634.679999
72,144,4634.954501
167,71,4635.075
110,360,4635.643001
167,71,4635.764004
167,71,4635.971505
36,108,4636.164498
167,71,4636.266001
167,71,4636.370498
167,71,4636.481499
-6,74,4636.611999
1,71,4636.717499
12,108,4636.883499
167,71,4636.992038
57,147,4637.225
11,71,4637.364499
21,71,4637.4695
104,108,4637.6505
98,108,4637.8065
-3,109,4638.0065
7,73,4638.119499
167,71,4638.2295
167,71,4638.360001
11,71,4638.471498
9,71,4638.574
7,73,4638.693999
14,108,4638.860874
4,74,4638.9775
167,71,4639.093999
167,71,4639.209915
98,108,4639.370311
110,144,4639.611501
104,108,4639.796
-1,71,4639.906
11,71,4640.004498
108,144,4640.241999
36,216,4640.634498
2,74,4640.744001
18,110,4640.922628
-2,110,4641.09
167,71,4641.1885
167,71,4641.289498
7,73,4641.405499
6,108,4641.577999
5,71,4641.694584
167,71,4641.8365
11,71,4641.949499
167,71,4642.057502
5,71,4642.169998
18,144,4642.389499
11,71,4642.554001
20,108,4642.722156
67,73,4642.834
16,108,4643.030507
167,71,4643.202
9,71,4643.311718
5,75,4643.427499
7,71,4643.532999
28,108,4643.702999
167,71,4643.807502
167,71,4643.918002
26,108,4644.0825
46,144,4644.291
44,108,4644.465499
-1,71,4644.576499
-1,71,4644.691
108,144,4644.961998
38,108,4645.139909
167,71,4645.26
167,71,4645.3855
9,71,4645.5095
167,71,4645.629
-1,71,4645.738498
167,71,4645.873499
167,71,4645.986088
167,71,4646.1785
1,71,4646.423501
18,220,4646.766056
108,144,4646.999998
167,71,4647.113
104,108,4647.324999
9,71,4647.431502
7,73,4647.601999
84,144,4647.849503
167,71,4648.110002
61,73,4648.276
104,108,4648.443499
-1,71,4648.693001
2,108,4648.855501
2,74,4648.968002
167,71,4649.0675
61,73,4649.177002
11,71,4649.274501
7,71,4649.389001
167,71,4649.548
5,71,4649.653999
104,108,4649.852001
1,71,4650.021999
-1,71,4650.166999
-3,71,4650.304001
24,108,4650.458499
167,71,4650.567499
5,71,4650.689502
1,71,4650.804498
167,71,4650.916501
167,71,4651.024501
167,71,4651.143
34,180,4651.418
3,71,4651.529499
167,71,4651.658004
7,71,4651.813999
167,71,4651.943842
-5,71,4652.049999
167,71,4652.181501
9,71,4652.293002
5,75,4652.402065
167,71,4652.514507
167,71,4652.627499
167,71,4652.743
-1,71,4652.990499
11,71,4653.113503
34,108,4653.267998
11,71,4653.413004
167,71,4653.536
-1,71,4653.6885
-2,74,4653.852009
167,71,4654.0405
9,71,4654.190999
104,108,4654.3555
41,73,4654.486999
30,144,4654.738504
167,71,4654.855502
104,108,4655.052006
167,71,4655.23
104,108,4655.3825
-39,73,4655.4805
-27,73,4655.598766
167,71,4655.707501
7,71,4655.822999
-4,108,4655.978499
-1,71,4656.084
18,108,4656.249572
167,71,4656.3715
167,71,4656.472999
98,108,4656.6425
167,71,4656.752
11,71,4656.868499
11,71,4656.986422
167,71,4657.123501
167,71,4657.2795
7,73,4657.409501
167,71,4657.534
9,71,4657.652
-1,71,4657.758999
-1,71,4657.867501
13,71,4657.975
16,108,4658.148499
5,71,4658.255002
167,71,4658.364999
-31,71,4658.479002
8,108,4658.639498
24,108,4658.818499
11,71,4658.933499
167,71,4659.036131
16,112,4659.207499
17,75,4659.321
18,108,4659.4775
42,108,4659.637001
-16,74,4659.748035
46,144,4659.960584
9,71,4660.077678
8,74,4660.1975
56,108,4660.402499
88,108,4660.576871
13,75,4660.702125
-5,183,4660.9925
167,71,4661.100501
-1,71,4661.218
167,71,4661.325999
167,71,4661.433
104,108,4661.614501
11,71,4661.740498
167,71,4661.861499
11,71,4661.959499
167,71,4662.061999
7,71,4662.175499
167,71,4662.286774
167,71,4662.399002
167,71,4662.511999
26,108,4662.687999
167,71,4662.788499
167,71,4662.893499
-1,71,4662.996
167,71,4663.107498
11,71,4663.2215
167,71,4663.328
57,73,4663.434499
3,75,4663.548999
167,71,4663.653499
167,71,4663.7655
13,71,4663.875499
68,108,4664.034
104,108,4664.188499
167,71,4664.304
7,71,4664.410779
167,71,4664.520999
-1,71,4664.627999
9,71,4664.734499
3,73,4664.845999
167,71,4664.948998
9,71,4665.052
167,71,4665.1585
104,108,4665.322
9,71,4665.4425
104,108,4665.630559
167,71,4665.739998
-1,71,4665.844999
167,71,4665.957
167,71,4666.060999
9,71,4666.170999
30,144,4666.4025
9,71,4666.503999
167,71,4666.607999
167,71,4666.7155
3,75,4666.829998
167,71,4666.938498
167,71,4667.044498
42,108,4667.203499
9,71,4667.320998
60,110,4667.496002
-1,71,4667.611002
167,71,4667.719502
167,71,4667.833999
12,108,4668.001001
-7,71,4668.099499
16,74,4668.211
36,144,4668.424498
167,71,4668.539499
98,144,4668.755999
136,252,4669.124999
-1,71,4669.234001
24,108,4669.395499
30,108,4669.551499
167,71,4669.666002
167,71,4669.7765
108,144,4669.999999
-1,71,4670.119003
167,71,4670.225207
-11,71,4670.325999
53,73,4670.436999
11,71,4670.5345
167,71,4670.6375
18,112,4670.813999
167,71,4670.926999
4,74,4671.047999
9,71,4671.160999
167,71,4671.264499
167,71,4671.364499
10,108,4671.530999
167,71,4671.640501
9,71,4671.7515
-1,71,4671.873
167,71,4671.998
22,108,4672.163076
9,71,4672.2785
-1,71,4672.411
41,71,4672.518498
3,75,4672.6325
167,71,4672.741498
167,71,4672.844499
9,75,4672.9585
167,71,4673.062
167,71,4673.1725
167,71,4673.283499
167,71,4673.408
7,75,4673.536999
11,75,4673.6665
6,108,4673.829499
167,71,4673.938998
167,71,4674.050499
6,110,4674.225499
-1,75,4674.343501
167,71,4674.4575
1,71,4674.567999
167,71,4674.687999
167,71,4674.800998
11,71,4674.911
14,112,4675.0825
18,108,4675.246
-27,73,4675.354998
36,110,4675.53
167,71,4675.645006
15,75,4675.772499
36,108,4675.951499
-18,74,4676.058003
167,71,4676.1725
104,108,4676.348999
84,324,4676.845002
38,108,4677.0065
21,111,4677.177499
34,108,4677.332498
3,71,4677.437999
25,71,4677.544999
-1,71,4677.653002
167,71,4677.760998
104,108,4677.923498
5,71,4678.026999
5,71,4678.135133
18,144,4678.368002
-1,71,4678.471002
11,71,4678.5735
1,73,4678.688999
38,144,4678.912999
4,108,4679.125999
37,71,4679.2465
2,108,4679.423
86,108,4679.587499
98,144,4679.797999
62,74,4679.9075
16,112,4680.074882
167,71,4680.179501
68,108,4680.339499
167,71,4680.4575
9,71,4680.566499
5,71,4680.673999
167,71,4680.783999
52,180,4681.067498
11,71,4681.173002
5,71,4681.286999
-1,71,4681.390998
167,71,4681.492499
-1,71,4681.599
9,71,4681.702498
27,111,4681.874499
40,108,4682.040498
7,71,4682.149498
42,108,4682.311499
5,71,4682.422
167,71,4682.543001
167,71,4682.659002
167,71,4682.7725
7,71,4682.881051
104,108,4683.070001
167,71,4683.188502
88,108,4683.374593
17,111,4683.568
167,71,4683.675003
34,108,4683.830002
167,71,4683.947499
3,71,4684.063001
167,71,4684.184999
12,146,4684.4465
7,71,4684.575
1,75,4684.709999
167,71,4684.824499
6,108,4684.987499
9,71,4685.090499
7,71,4685.202999
0,108,4685.399
167,71,4685.540042
3,71,4685.662998
167,71,4685.786973
167,71,4685.932003
167,71,4686.027501
17,75,4686.201501
167,71,4686.322498
3,75,4686.429
86,108,4686.599499
167,71,4686.726999
11,71,4686.859499
167,71,4687.047998
-18,74,4687.187995
80,108,4687.387165
22,108,4687.573498
41,71,4687.689999
86,108,4687.862535
13,73,4688.021999
1,71,4688.141999
-1,71,4688.267987
167,71,4688.391989
104,108,4688.561052
3,75,4688.677114
17,75,4688.826033
9,71,4688.930003
167,71,4689.057022
7,71,4689.178958
-11,73,4689.2925
167,71,4689.4025
1,73,4689.506999
32,144,4689.749
27,147,4690.0685
22,110,4690.236999
11,71,4690.411
16,108,4690.612502
62,180,4690.908499
167,71,4691.062
6,108,4691.257
167,71,4691.362499
19,75,4691.493499
9,75,4691.678
34,108,4691.842
167,71,4691.948
30,108,4692.173001
-37,73,4692.351001
8,112,4692.567504
81,109,4692.723498
167,71,4692.834499
3,71,4692.946499
7,71,4693.066501
30,110,4693.2435
9,71,4693.407501
-14,74,4693.536
13,75,4693.668999
-1,71,4693.793999
-36,108,4693.9915
62,108,4694.179499
13,71,4694.303499
9,71,4694.441502
-24,108,4694.6245
-11,71,4694.779999
167,71,4694.969503
8,74,4695.248
167,71,4695.3595
7,71,4695.475074
167,71,4695.5985
86,108,4695.778502
-1,75,4695.903999
-7,71,4696.017498
12,108,4696.204999
9,71,4696.325001
167,71,4696.434499
167,71,4696.559003
6,110,4696.753501
22,108,4696.924998
58,144,4697.214623
167,71,4697.3785
11,109,4697.542499
167,71,4697.701964
167,71,4697.839998
7,71,4697.989009
167,71,4698.096499
11,71,4698.228
30,108,4698.446999
167,71,4698.564499
1,73,4698.688999
167,71,4698.819
7,71,4698.929501
167,71,4699.036499
28,148,4699.313998
-32,74,4699.421999
18,110,4699.6395
167,71,4699.7685
167,71,4699.900999
167,71,4700.052498
13,73,4700.1535
167,71,4700.289499
38,148,4700.528999
48,144,4700.771002
167,71,4700.9475
167,71,4701.051003
-8,72,4701.170534
167,71,4701.281502
167,71,4701.376003
3,75,4701.5085
167,71,4701.636001
13,71,4701.747501
3,71,4701.898502
-1,71,4702.007003
167,71,4702.111001
102,144,4702.332001
-2,110,4702.493004
167,71,4702.595499
167,71,4702.711501
37,147,4702.9635
38,180,4703.293499
-1,73,4703.426007
2,108,4703.634903
80,288,4704.167499
67,71,4704.33
18,108,4704.497
3,75,4704.639998
167,71,4704.767999
-41,73,4704.8865
10,108,4705.049001
7,71,4705.157998
167,71,4705.257278
167,71,4705.367998
-23,73,4705.491501
167,71,4705.6155
167,71,4705.756999
11,71,4705.861998
167,71,4705.977998
13,111,4706.151998
167,71,4706.2605
9,71,4706.369
11,71,4706.4715
22,108,4706.654999
7,71,4706.757106
158,144,4706.977
58,144,4707.1795
167,71,4707.2795
40,108,4707.641002
11,71,4707.766501
4,74,4707.902998
167,71,4708.016055
27,183,4708.324504
9,71,4708.5135
167,71,4708.634999
11,75,4708.741999
11,71,4708.919999
102,144,4709.163501
-23,73,4709.274999
167,71,4709.3835
167,71,4709.491998
167,71,4709.608504
-8,108,4709.797002
-4,74,4709.908498
-1,71,4710.0205
167,71,4710.1445
-39,73,4710.241
167,71,4710.340499
11,71,4710.441
-4,74,4710.56
104,108,4710.724999
167,71,4710.846999
7,71,4711.004
62,108,4711.170999
167,71,4711.276498
167,71,4711.372999
36,108,4711.523999
-1,71,4711.642446
62,108,4711.806499
7,71,4711.942998
167,71,4712.0605
167,71,4712.1775
1,73,4712.313499
167,71,4712.469999
167,71,4712.599499
22,108,4712.7605
36,108,4712.986499
5,75,4713.1305
46,144,4713.412998
167,71,4713.520999
40,108,4713.719
167,71,4713.835001
-1,71,4713.956609
-7,71,4714.113999
3,73,4714.244498
-1,71,4714.366001
11,71,4714.563
167,71,4714.712499
167,71,4714.814054
167,71,4714.9345
1,75,4715.047498
62,108,4715.245499
167,71,4715.365999
1,71,4715.488999
167,71,4715.6275
167,71,4715.736998
2,74,4715.8585
4,74,4715.998499
5,71,4716.114
9,71,4716.233499
4,74,4716.356499
167,71,4716.546003
86,108,4716.7905
167,71,4716.897499
2,74,4717.045499
167,71,4717.1505
167,71,4717.259501
42,108,4717.464999
7,71,4717.57105
2,74,4717.738498
167,71,4717.8485
11,75,4717.962001
7,71,4718.067001
9,71,4718.187952
-11,71,4718.3075
30,108,4718.493999
9,71,4718.598499
167,71,4718.731498
167,71,4718.843499
4,74,4718.958
167,71,4719.101499
4,74,4719.206501
-1,71,4719.3165
7,71,4719.441
167,71,4719.6055
13,73,4719.733499
167,71,4719.865998
7,75,4719.999001
167,71,4720.1215
-1,75,4720.241998
14,108,4720.509001
33,111,4720.697999
30,144,4720.920998
-1,71,4721.039
86,108,4721.2345
4,74,4721.353999
36,108,4721.546999
9,75,4721.667001
86,108,4721.825501
13,71,4721.945482
167,71,4722.103001
167,71,4722.2145
7,71,4722.318
167,71,4722.429999
35,183,4722.776
18,144,4722.994
20,144,4723.231001
167,71,4723.342814
10,112,4723.539
7,71,4723.652498
167,71,4723.816499
1,73,4723.924001
25,111,4724.0935
17,75,4724.227001
88,108,4724.416133
8,108,4724.607498
167,71,4724.812506
167,71,4724.953999
-3,71,4725.0875
167,71,4725.279635
44,180,4725.634001
167,71,4725.7775
13,71,4725.885499
-3,73,4726.002008
-32,74,4726.12
167,71,4726.218002
167,71,4726.350498
11,71,4726.4615
167,71,4726.578002
5,71,4726.729499
26,256,4727.115501
18,144,4727.357
167,71,4727.531498
167,71,4727.705999
167,71,4727.897
88,108,4728.077
-1,71,4728.207502
167,71,4728.338984
42,108,4728.550499
104,108,4728.748199
8,108,4728.932249
-32,74,4729.042502
167,71,4729.157893
-48,74,4729.263091
167,71,4729.3855
42,108,4729.553498
45,73,4729.6765
167,71,4729.781999
167,71,4729.890999
7,71,4730.023998
167,71,4730.1375
18,144,4730.360499
86,108,4730.557499
-7,71,4730.744499
3,71,4730.845499
7,71,4730.976999
96,144,4731.185661
9,71,4731.312001
17,75,4731.422498
167,71,4731.518001
167,71,4731.619998
88,108,4731.838001
167,71,4731.9475
-3,71,4732.0635
-30,74,4732.171
167,71,4732.2865
-1,73,4732.411119
-1,71,4732.527192
7,71,4732.644001
135,71,4732.756069
-1,71,4732.860999
26,110,4733.081999
5,71,4733.186
-16,108,4733.375501
167,71,4733.570007
28,144,4733.894499
7,71,4734.013644
167,71,4734.144258
7,71,4734.252999
9,71,4734.361499
7,71,4734.49
104,108,4734.695
0,108,4734.905002
-1,71,4735.039005
4,112,4735.232998
6,112,4735.409999
167,71,4735.5285
-1,71,4735.6495
167,71,4735.769
60,108,4735.941499
26,112,4736.1225
167,71,4736.237001
-1,71,4736.376999
6,112,4736.557498
30,108,4736.727498
167,71,4736.837999
9,71,4736.949999
4,108,4737.119998
27,71,4737.233498
167,71,4737.351
28,110,4737.535999
167,71,4737.712499
10,108,4737.8725
9,71,4737.979999
69,73,4738.077001
146,252,4738.435498
167,71,4738.57696
167,71,4738.707998
3,71,4738.816999
167,71,4738.928999
167,71,4739.031995
36,144,4739.256499
86,108,4739.432999
1,73,4739.557499
-12,74,4739.675999
167,71,4739.780998
86,108,4739.948999
167,71,4740.061499
54,180,4740.332504
-1,75,4740.477968
167,71,4740.601001
88,108,4740.759001
167,71,4740.857
167,71,4740.958498
-1,71,4741.094999
-1,71,4741.216998
88,108,4741.400999
167,71,4741.508502
167,71,4741.608998
7,71,4741.711999
-2,110,4741.892503
167,71,4742.1015
88,108,4742.277001
20,108,4742.4475
5,71,4742.554001
-3,71,4742.662
167,71,4742.805998
167,71,4742.922886
167,71,4743.021959
167,71,4743.1535
104,108,4743.362503
9,71,4743.5495
7,71,4743.6665
167,71,4743.799999
167,71,4743.9265
167,71,4744.047001
-1,71,4744.162917
5,71,4744.267999
167,71,4744.397
20,144,4744.696999
12,108,4744.90565
-1,71,4745.033998
-3,71,4745.156958
3,75,4745.314505
-1,73,4745.443
88,108,4745.616992
1,71,4745.730008
-1,71,4745.864998
86,108,4746.068498
-1,71,4746.1805
167,71,4746.285001
86,108,4746.455756
167,71,4746.563999
2,74,4746.6775
167,71,4746.815001
5,71,4746.939999
19,71,4747.045998
86,108,4747.206958
167,71,4747.3405
13,71,4747.468499
15,71,4747.626498
7,71,4747.731498
9,71,4747.905006
167,71,4748.041
14,112,4748.227499
167,71,4748.340498
167,71,4748.545499
162,72,4748.673501
7,71,4748.783499
-35,73,4748.917499
23,75,4749.026499
-24,74,4749.137499
7,71,4749.245998
167,71,4749.352499
167,71,4749.468
5,71,4749.577499
167,71,4749.709499
7,71,4749.813001
5,71,4749.931501
11,71,4750.039999
7,71,4750.168679
167,71,4750.279499
167,71,4750.384
-7,71,4750.536002
11,71,4750.671001
15,75,4750.782998
-5,71,4750.884
-3,75,4751.0045
167,71,4751.126724
12,108,4751.321499
167,71,4751.4265
-3,75,4751.536498
167,71,4751.68519
2,112,4751.879
167,71,4752.004999
11,71,4752.124499
38,108,4752.32
104,108,4752.637999
167,71,4752.7795
167,71,4752.8935
167,71,4753.0475
17,75,4753.178499
167,71,4753.286509
-11,73,4753.394999
38,108,4753.56905
2,74,4753.677499
-5,71,4753.795499
7,71,4753.945499
13,145,4754.176498
167,71,4754.3305
167,71,4754.4415
167,71,4754.5475
-2,112,4754.752009
86,108,4754.9045
9,145,4755.114499
143,71,4755.242001
-1,71,4755.353503
108,144,4755.580502
7,71,4755.692
167,71,4755.818999
46,108,4756.016
-1,71,4756.151002
-1,71,4756.325504
167,71,4756.447
-20,74,4756.577499
-2,72,4756.689002
26,108,4756.892001
167,71,4757.038001
8,74,4757.177999
7,71,4757.290502
7,71,4757.414001
167,71,4757.52
7,71,4757.654001
1,71,4757.784001
9,71,4757.903
74,108,4758.057498
167,71,4758.170498
37,111,4758.410001
104,108,4758.582499
167,71,4758.690001
-3,75,4758.821003
7,71,4758.933003
48,144,4759.215999
26,108,4759.413999
-3,75,4759.5605
167,71,4759.7075
78,144,4759.98292
-5,75,4760.112498
